batch_name,batch_id,cell_id,experiment,variant_id,revision_strategy,accepted_comparator_strategy,accepted_comparator_cell_id,anchor_id,stress_grid_class,city,scenario,time_slice,selector_role,weather_year,physical_condition_id,sentinel_id,sampling_frame,interpretation_scope,paperb_spatial_quantile,paperb_tail_threshold,paperb_asym_threshold,paperb_save_heat_c,paperb_save_cool_c,paperb_warm_protect_cool_c,paperb_cold_protect_heat_c,paperb_tighten_dwell_steps,paperb_relax_dwell_steps,paperb_pmv_threshold,paperb_signal_alpha,paperb_adaptive_rm_clamp_low_c,paperb_adaptive_rm_clamp_high_c,paperb_met,paperb_people_activity_w,controller_semantics,inference_preprocessing,sizing_contract,accepted_trace_rows,accepted_occupied_rows,accepted_occupied_hours,accepted_zone_count,accepted_timestep_hours,accepted_facility_electricity_j,accepted_facility_natural_gas_including_service_water_j,accepted_facility_electricity_kwh_delivered,accepted_facility_natural_gas_including_service_water_kwh_delivered,accepted_total_delivered_site_electricity_plus_facility_gas_kwh,accepted_occupied_mean_heating_setpoint_c,accepted_occupied_mean_cooling_setpoint_c,accepted_occupied_worst_zone_degree_hours_above_26c,accepted_occupied_worst_zone_degree_hours_above_26c_zone,accepted_occupied_worst_zone_degree_hours_above_28c,accepted_occupied_worst_zone_degree_hours_above_28c_zone,accepted_occupied_worst_zone_degree_hours_above_30c,accepted_occupied_worst_zone_degree_hours_above_30c_zone,accepted_occupied_worst_zone_degree_hours_below_18c,accepted_occupied_worst_zone_degree_hours_below_18c_zone,accepted_occupied_worst_zone_degree_hours_below_16c,accepted_occupied_worst_zone_degree_hours_below_16c_zone,accepted_controller_evaluated_rows,accepted_branch_relax_count,accepted_branch_warm_protection_count,accepted_branch_cold_protection_count,accepted_branch_risk_hold_count,accepted_outcome_applied_count,accepted_outcome_dwell_blocked_count,accepted_outcome_bound_saturated_count,accepted_outcome_hold_count,accepted_requested_warm_direction_count,accepted_requested_cold_direction_count,accepted_setpoint_moved_count,accepted_hold_guard_count,accepted_adaptive_running_mean_outside_10_to_33p5c_rows_occ,accepted_adaptive_running_mean_outside_10_to_33p5c_pct_occ,accepted_adaptive_running_mean_clamped_rows_occ,accepted_adaptive_running_mean_clamped_pct_occ,accepted_adaptive_running_mean_clamp_flag_present,revision_trace_rows,revision_occupied_rows,revision_occupied_hours,revision_zone_count,revision_timestep_hours,revision_facility_electricity_j,revision_facility_natural_gas_including_service_water_j,revision_facility_electricity_kwh_delivered,revision_facility_natural_gas_including_service_water_kwh_delivered,revision_total_delivered_site_electricity_plus_facility_gas_kwh,revision_occupied_mean_heating_setpoint_c,revision_occupied_mean_cooling_setpoint_c,revision_occupied_worst_zone_degree_hours_above_26c,revision_occupied_worst_zone_degree_hours_above_26c_zone,revision_occupied_worst_zone_degree_hours_above_28c,revision_occupied_worst_zone_degree_hours_above_28c_zone,revision_occupied_worst_zone_degree_hours_above_30c,revision_occupied_worst_zone_degree_hours_above_30c_zone,revision_occupied_worst_zone_degree_hours_below_18c,revision_occupied_worst_zone_degree_hours_below_18c_zone,revision_occupied_worst_zone_degree_hours_below_16c,revision_occupied_worst_zone_degree_hours_below_16c_zone,revision_controller_evaluated_rows,revision_branch_relax_count,revision_branch_warm_protection_count,revision_branch_cold_protection_count,revision_branch_risk_hold_count,revision_outcome_applied_count,revision_outcome_dwell_blocked_count,revision_outcome_bound_saturated_count,revision_outcome_hold_count,revision_requested_warm_direction_count,revision_requested_cold_direction_count,revision_setpoint_moved_count,revision_hold_guard_count,revision_adaptive_running_mean_outside_10_to_33p5c_rows_occ,revision_adaptive_running_mean_outside_10_to_33p5c_pct_occ,revision_adaptive_running_mean_clamped_rows_occ,revision_adaptive_running_mean_clamped_pct_occ,revision_adaptive_running_mean_clamp_flag_present,delta_facility_electricity_kwh_delivered,delta_facility_natural_gas_including_service_water_kwh_delivered,delta_total_delivered_site_electricity_plus_facility_gas_kwh,delta_occupied_worst_zone_degree_hours_above_26c,delta_occupied_worst_zone_degree_hours_above_28c,delta_occupied_worst_zone_degree_hours_above_30c,delta_occupied_worst_zone_degree_hours_below_18c,delta_occupied_worst_zone_degree_hours_below_16c,delta_occupied_mean_heating_setpoint_c,delta_occupied_mean_cooling_setpoint_c,delta_branch_relax_count,delta_branch_warm_protection_count,delta_branch_cold_protection_count,delta_branch_risk_hold_count,delta_outcome_applied_count,delta_outcome_dwell_blocked_count,delta_outcome_bound_saturated_count,delta_outcome_hold_count,delta_setpoint_moved_count,delta_hold_guard_count,delta_adaptive_running_mean_outside_10_to_33p5c_rows_occ,delta_adaptive_running_mean_outside_10_to_33p5c_pct_occ,delta_adaptive_running_mean_clamped_rows_occ,delta_adaptive_running_mean_clamped_pct_occ,delta_total_delivered_site_energy_pct_of_accepted
core,rev01_core64,REV01-C064-058,M3,rev01_p90_signal_a050,paperb_p90_tail_asym_relax,paperb_p90_tail_asym_relax,SCALED-96-044,guangzhou_ssp585_present_typical,present_typical,Guangzhou,ssp585,baseline_2020s,typical,2025,guangzhou|ssp585|baseline_2020s|2025,guangzhou_ssp585_present_typical,predeclared_4_anchor_sentinel_panel,stress-test grid; time horizon and weather-year selection rule are confounded; not a causal future-climate contrast,0.90000000000000002,0.20000000000000001,0.10000000000000001,20,26,23.25,23.25,4,1,0.5,0.5,10,33.5,0.85433300000000001,93.200000000000003,corrected,training_contract,accepted_denver,35040,16704,4176,15,0.25,1762484152638.6426,105293162044.23643,489578.93128851184,29248.100567843456,518827.03185635532,20.047204262452109,25.9183279454023,5137.527074287681,perimeter_mid_zn_1,674.80222182353202,perimeter_mid_zn_1,12.335958350140285,perimeter_mid_zn_1,0,core_bottom,0,core_bottom,16704,16155,543,0,6,1350,382,14966,6,543,0,1350,6,536,3.2088122605363987,0,0,False,35040,16704,4176,15,0.25,1761405202411.5454,105969624475.03168,489279.22289209598,29436.00679861991,518715.2296907159,20.046875,25.953125,5163.3176507546095,perimeter_mid_zn_1,669.50160242671666,perimeter_mid_zn_1,10.047621892561232,perimeter_mid_zn_1,0,core_bottom,0,core_bottom,16704,16704,0,0,0,1044,0,15660,0,0,0,1044,0,536,3.2088122605363987,0,0,True,-299.70839641586645,187.90623077645432,-111.80216563941212,25.790576466928542,-5.3006193968153639,-2.288336457579053,0,0,-0.00032926245210873617,0.034797054597699884,549,-543,0,-6,-306,-382,694,-6,-306,-6,0,0,0,0,-0.021549024776019408
core,rev01_core64,REV01-C064-059,M3,rev01_p90_signal_a050,paperb_p90_tail_asym_relax,paperb_p90_tail_asym_relax,SCALED-96-080,kolkata_ssp585_future_extreme,late_century_hot_extreme,Kolkata,ssp585,late_2080s,heatwave_extreme,2080,kolkata|ssp585|late_2080s|2080,kolkata_ssp585_future_extreme,predeclared_4_anchor_sentinel_panel,stress-test grid; time horizon and weather-year selection rule are confounded; not a causal future-climate contrast,0.90000000000000002,0.20000000000000001,0.10000000000000001,20,26,23.25,23.25,4,1,0.5,0.5,10,33.5,0.85433300000000001,93.200000000000003,corrected,training_contract,accepted_denver,35040,16704,4176,15,0.25,2276159912202.1084,89033568706.948776,632266.64227836346,24731.546863041327,656998.18914140482,20.047024664750957,25.756914511494251,11053.947493384516,perimeter_mid_zn_1,4224.2538324502821,perimeter_mid_zn_1,896.40725665169407,perimeter_mid_zn_1,0,core_bottom,0,core_bottom,16704,14675,2013,1,15,2034,1363,13292,15,2013,1,2034,15,3129,18.732040229885058,0,0,False,35040,16704,4176,15,0.25,2274214713678.4448,89030198319.538223,631726.30935512355,24730.610644316173,656456.91999943973,20.046875,25.906758860153257,11039.657358348662,perimeter_mid_zn_1,4208.2228261133223,perimeter_mid_zn_1,885.63135523654535,perimeter_mid_zn_1,0,core_bottom,0,core_bottom,16704,16159,545,0,0,1346,390,14968,0,545,0,1346,0,3129,18.732040229885058,0,0,True,-540.33292323991191,-0.93621872515359428,-541.26914196508005,-14.290135035853382,-16.031006336959763,-10.775901415148724,0,0,-0.00014966475095690157,0.14984434865900553,1484,-1468,-1,-15,-688,-973,1676,-15,-688,-15,0,0,0,0,-0.082385180189375448
core,rev01_core64,REV01-C064-060,M3,rev01_p90_signal_a050,paperb_p90_tail_asym_relax,paperb_p90_tail_asym_relax,SCALED-96-096,phoenix_ssp585_future_extreme,late_century_hot_extreme,Phoenix,ssp585,late_2080s,heatwave_extreme,2085,phoenix|ssp585|late_2080s|2085,phoenix_ssp585_future_extreme,predeclared_4_anchor_sentinel_panel,stress-test grid; time horizon and weather-year selection rule are confounded; not a causal future-climate contrast,0.90000000000000002,0.20000000000000001,0.10000000000000001,20,26,23.25,23.25,4,1,0.5,0.5,10,33.5,0.85433300000000001,93.200000000000003,corrected,training_contract,accepted_denver,35040,16704,4176,15,0.25,1950813321310.4031,91538649647.834839,541892.58925288974,25427.402679954121,567319.99193284381,20.047413793103448,25.892465876436781,8089.2502858511825,perimeter_bot_zn_1,2235.0735571443233,perimeter_bot_zn_1,448.2061497412281,perimeter_bot_zn_1,0,core_bottom,0,core_bottom,16704,15917,707,3,77,1438,477,14712,77,707,3,1438,77,6449,38.60751915708812,0,0,False,35040,16704,4176,15,0.25,1949160081494.074,91508392741.281403,541433.35597057606,25418.997983689278,566852.35395426536,20.046875,25.943905651340994,8088.7166475197964,perimeter_bot_zn_1,2228.4730812693861,perimeter_bot_zn_1,442.29215678913249,perimeter_bot_zn_1,0,core_bottom,0,core_bottom,16704,16562,142,0,0,1124,102,15478,0,142,0,1124,0,6449,38.60751915708812,0,0,True,-459.23328231368214,-8.4046962648426415,-467.63797857845202,-0.53363833138610062,-6.6004758749372741,-5.9139929520956116,0,0,-0.00053879310344839837,0.05143977490421392,645,-565,-3,-77,-314,-375,766,-77,-314,-77,0,0,0,0,-0.082429314183909183
learned,rev01_learned48,REV01-L048-021,M4,rev01_learned_mean_tail_full24,paperb_gate_tail_asym_relax,paperb_p90_tail_asym_relax,SCALED-96-008,ahmedabad_ssp245_future_extreme,late_century_hot_extreme,Ahmedabad,ssp245,late_2080s,heatwave_extreme,2081,ahmedabad|ssp245|late_2080s|2081,,full_24_anchor_stress_test_grid,stress-test grid; time horizon and weather-year selection rule are confounded; not a causal future-climate contrast,0.90000000000000002,0.20000000000000001,0.10000000000000001,20,26,23.25,23.25,4,1,0.5,1,10,33.5,0.85433300000000001,93.200000000000003,corrected,training_contract,accepted_denver,35040,16704,4176,15,0.25,2071745817598.4272,89483282496.330795,575484.9493328965,24856.467360091887,600341.41669298836,20.04708453065134,25.854525862068964,8940.1999151128293,perimeter_bot_zn_1,2349.3441184715011,perimeter_bot_zn_1,201.57656229966727,perimeter_mid_zn_1,0,core_bottom,0,core_bottom,16704,15510,1183,1,10,1712,844,14138,10,1183,1,1712,10,2614,15.648946360153257,0,0,False,35040,16704,4176,15,0.25,2057632670467.9312,89473569875.7379,571564.63068553642,24853.769409927194,596418.40009546361,20.046875,25.952735871647509,8988.0325708312739,perimeter_bot_zn_1,2371.8465432937796,perimeter_bot_zn_1,198.47743260495804,perimeter_mid_zn_1,0,core_bottom,0,core_bottom,16704,16696,8,0,0,1048,6,15650,0,8,0,1048,0,2614,15.648946360153257,0,0,True,-3920.3186473600799,-2.6979501646928838,-3923.016597524751,47.832655718444585,22.502424822278499,-3.0991296947092337,0,0,-0.0002095306513396622,0.098210009578544089,1186,-1175,-1,-10,-664,-838,1512,-10,-664,-10,0,0,0,0,-0.65346426024292814
learned,rev01_learned48,REV01-L048-001,M4,rev01_learned_mean_tail_full24,paperb_gate_tail_asym_relax,paperb_p90_tail_asym_relax,SCALED-96-004,ahmedabad_ssp245_present_typical,present_typical,Ahmedabad,ssp245,baseline_2020s,typical,2025,ahmedabad|ssp245|baseline_2020s|2025,,full_24_anchor_stress_test_grid,stress-test grid; time horizon and weather-year selection rule are confounded; not a causal future-climate contrast,0.90000000000000002,0.20000000000000001,0.10000000000000001,20,26,23.25,23.25,4,1,0.5,1,10,33.5,0.85433300000000001,93.200000000000003,corrected,training_contract,accepted_denver,35040,16704,4176,15,0.25,1977508949117.6746,89280862022.079819,549308.04142157629,24800.239450577727,574108.28087215405,20.046934865900383,25.865496288314176,7951.3764458525784,perimeter_bot_zn_1,1859.1651510593629,perimeter_bot_zn_1,157.45041753233207,perimeter_bot_zn_1,0,core_bottom,0,core_bottom,16704,15629,1071,0,4,1642,764,14294,4,1071,0,1642,4,941,5.6333812260536398,0,0,False,35040,16704,4176,15,0.25,1964621515634.2544,89271612505.181946,545728.19878729293,24797.670140328319,570525.86892762128,20.046875,25.95198754789272,7978.8705409515023,perimeter_bot_zn_1,1866.8813904520396,perimeter_bot_zn_1,143.66998101866952,perimeter_mid_zn_1,0,core_bottom,0,core_bottom,16704,16690,14,0,0,1052,10,15642,0,14,0,1052,0,941,5.6333812260536398,0,0,True,-3579.8426342833554,-2.569310249407863,-3582.4119445327669,27.494095098923935,7.7162393926766981,-13.780436513662551,0,0,-5.9865900382760628e-05,0.086491259578544089,1061,-1057,0,-4,-590,-754,1348,-4,-590,-4,0,0,0,0,-0.6239958669626855
learned,rev01_learned48,REV01-L048-020,M4,rev01_learned_mean_tail_full24,paperb_gate_tail_asym_relax,paperb_p90_tail_asym_relax,SCALED-96-016,ahmedabad_ssp585_future_extreme,late_century_hot_extreme,Ahmedabad,ssp585,late_2080s,heatwave_extreme,2088,ahmedabad|ssp585|late_2080s|2088,,full_24_anchor_stress_test_grid,stress-test grid; time horizon and weather-year selection rule are confounded; not a causal future-climate contrast,0.90000000000000002,0.20000000000000001,0.10000000000000001,20,26,23.25,23.25,4,1,0.5,1,10,33.5,0.85433300000000001,93.200000000000003,corrected,training_contract,accepted_denver,35040,16704,4176,15,0.25,2159012788736.6438,89109922761.056839,599725.77464906767,24752.75632251579,624478.53097158344,20.047114463601531,25.815987188697317,10326.470024872098,perimeter_bot_zn_1,3392.2530430130878,perimeter_bot_zn_1,428.97520516750416,perimeter_bot_zn_1,0,core_bottom,0,core_bottom,16704,15004,1691,0,9,1954,1189,13552,9,1691,0,1954,9,4486,26.855842911877392,0,0,False,35040,16704,4176,15,0.25,2144224414834.4951,89108146555.119736,595617.89300958195,24752.262931977704,620370.1559415597,20.046875,25.943950550766285,10328.163961170916,perimeter_bot_zn_1,3378.3692908677408,perimeter_bot_zn_1,400.83339947001724,perimeter_bot_zn_1,0,core_bottom,0,core_bottom,16704,16604,100,0,0,1098,67,15539,0,100,0,1098,0,4486,26.855842911877392,0,0,True,-4107.8816394857131,-0.49339053808580502,-4108.3750300237443,1.6939362988177891,-13.883752145346989,-28.141805697486916,0,0,-0.00023946360153104251,0.12796336206896797,1600,-1591,0,-9,-856,-1122,1987,-9,-856,-9,0,0,0,0,-0.65788891471285726
learned,rev01_learned48,REV01-L048-011,M4,rev01_learned_mean_tail_full24,paperb_gate_tail_asym_relax,paperb_p90_tail_asym_relax,SCALED-96-012,ahmedabad_ssp585_present_typical,present_typical,Ahmedabad,ssp585,baseline_2020s,typical,2025,ahmedabad|ssp585|baseline_2020s|2025,,full_24_anchor_stress_test_grid,stress-test grid; time horizon and weather-year selection rule are confounded; not a causal future-climate contrast,0.90000000000000002,0.20000000000000001,0.10000000000000001,20,26,23.25,23.25,4,1,0.5,1,10,33.5,0.85433300000000001,93.200000000000003,corrected,training_contract,accepted_denver,35040,16704,4176,15,0.25,1959528851012.5723,89364240871.618881,544313.56972571451,24823.400242116357,569136.96996783081,20.047054597701148,25.880298132183906,8008.2891654493478,perimeter_bot_zn_1,2023.4741126902543,perimeter_mid_zn_1,177.83283220360562,perimeter_mid_zn_1,0,core_bottom,0,core_bottom,16704,15738,953,1,12,1590,668,14434,12,953,1,1590,12,830,4.9688697318007664,0,0,False,35040,16704,4176,15,0.25,1950379983825.7048,89349889705.910934,541772.21772936243,24819.413807197481,566591.6315365599,20.046875,25.951688218390803,8023.6743146094077,perimeter_bot_zn_1,2021.6675853833942,perimeter_mid_zn_1,169.65731702315696,perimeter_mid_zn_1,0,core_bottom,0,core_bottom,16704,16682,22,0,0,1060,14,15630,0,22,0,1060,0,830,4.9688697318007664,0,0,True,-2541.3519963520812,-3.9864349188756023,-2545.3384312709095,15.385149160059882,-1.8065273068600618,-8.1755151804486559,0,0,-0.00017959770114828189,0.071390086206896797,944,-931,-1,-12,-530,-654,1196,-12,-530,-12,0,0,0,0,-0.44722774403756954
learned,rev01_learned48,REV01-L048-019,M4,rev01_learned_mean_tail_full24,paperb_gate_tail_asym_relax,paperb_p90_tail_asym_relax,SCALED-96-024,beijing_ssp245_future_extreme,late_century_hot_extreme,Beijing,ssp245,late_2080s,heatwave_extreme,2084,beijing|ssp245|late_2080s|2084,,full_24_anchor_stress_test_grid,stress-test grid; time horizon and weather-year selection rule are confounded; not a causal future-climate contrast,0.90000000000000002,0.20000000000000001,0.10000000000000001,20,26,23.25,23.25,4,1,0.5,1,10,33.5,0.85433300000000001,93.200000000000003,corrected,training_contract,accepted_denver,35040,16704,4176,15,0.25,1560833880090.6643,228345032297.6618,433564.96669185121,63429.175638239387,496994.14233009057,20.171024713479696,25.137946633086809,3873.030890105596,perimeter_mid_zn_1,863.72372959761765,perimeter_mid_zn_3,197.454678087556,perimeter_mid_zn_1,8.7845769045578255,perimeter_bot_zn_1,0.19704634334143023,perimeter_top_zn_2,16704,10370,6177,157,0,2750,3540,10414,0,6177,157,2750,0,6910,41.367337164750957,0,0,False,35040,16704,4176,15,0.25,1549709179846.345,243367157178.57037,430474.77217954025,67601.988105158438,498076.76028469868,20.046875,25.579127753831418,4098.125484522674,perimeter_mid_zn_1,863.32732723127401,perimeter_mid_zn_3,197.45368025252375,perimeter_mid_zn_1,6.1382871360536662,perimeter_bot_zn_1,0.12168095141646118,perimeter_top_zn_2,16704,13449,3255,0,0,2415,2018,12271,0,3255,0,2415,0,6910,41.367337164750957,0,0,True,-3090.1945123109617,4172.8124669190511,1082.6179546081112,225.09459441707804,-0.39640236634363646,-0.00099783503225125969,-2.6462897685041593,-0.07536539192496905,-0.12414971347969583,0.44118112074460925,3079,-2922,-157,0,-335,-1522,1857,0,-335,0,0,0,0,0,0.21783314176147062
learned,rev01_learned48,REV01-L048-010,M4,rev01_learned_mean_tail_full24,paperb_gate_tail_asym_relax,paperb_p90_tail_asym_relax,SCALED-96-020,beijing_ssp245_present_typical,present_typical,Beijing,ssp245,baseline_2020s,typical,2026,beijing|ssp245|baseline_2020s|2026,,full_24_anchor_stress_test_grid,stress-test grid; time horizon and weather-year selection rule are confounded; not a causal future-climate contrast,0.90000000000000002,0.20000000000000001,0.10000000000000001,20,26,23.25,23.25,4,1,0.5,1,10,33.5,0.85433300000000001,93.200000000000003,corrected,training_contract,accepted_denver,35040,16704,4176,15,0.25,1396697307763.584,321172416895.42419,387971.4743787733,89214.560248728943,477186.03462750226,20.156006813049316,25.28811592525906,2107.2226049801388,perimeter_mid_zn_1,28.935104659879016,perimeter_mid_zn_3,0,core_bottom,77.573604558672045,perimeter_bot_zn_1,13.081533135150416,perimeter_bot_zn_1,16704,10976,5306,422,0,2898,3404,10402,0,5306,422,2898,0,6576,39.367816091954019,0,0,False,35040,16704,4176,15,0.25,1383366243119.8987,335058891318.90405,384268.40086663852,93071.914255251133,477340.31512188964,20.047264128352491,25.653526101532567,2268.7618973477879,perimeter_mid_zn_1,28.935104661503267,perimeter_mid_zn_3,0,core_bottom,71.540428384393863,perimeter_bot_zn_1,11.641041388062966,perimeter_bot_zn_1,16704,13925,2777,2,0,2319,1823,12562,0,2777,2,2319,0,6576,39.367816091954019,0,0,True,-3703.0735121347825,3857.3540065221896,154.28049438737798,161.53929236764907,1.6242509559560858e-09,0,-6.0331761742781822,-1.4404917470874494,-0.10874268469682491,0.36541017627350669,2949,-2529,-420,0,-579,-1581,2160,0,-579,0,0,0,0,0,0.032331309634367526
learned,rev01_learned48,REV01-L048-018,M4,rev01_learned_mean_tail_full24,paperb_gate_tail_asym_relax,paperb_p90_tail_asym_relax,SCALED-96-032,beijing_ssp585_future_extreme,late_century_hot_extreme,Beijing,ssp585,late_2080s,heatwave_extreme,2089,beijing|ssp585|late_2080s|2089,,full_24_anchor_stress_test_grid,stress-test grid; time horizon and weather-year selection rule are confounded; not a causal future-climate contrast,0.90000000000000002,0.20000000000000001,0.10000000000000001,20,26,23.25,23.25,4,1,0.5,1,10,33.5,0.85433300000000001,93.200000000000003,corrected,training_contract,accepted_denver,35040,16704,4176,15,0.25,1642741415905.2485,220718709955.86081,456317.05997368012,61310.752765516889,517627.81273919699,20.184821614817185,25.261567842914683,4153.658304462082,perimeter_mid_zn_1,870.16095159782344,perimeter_mid_zn_3,141.33155757676178,perimeter_mid_zn_3,10.76704950521775,perimeter_bot_zn_1,0,core_bottom,16704,11202,5278,223,1,2622,3266,10815,1,5278,223,2622,1,5936,35.536398467432953,0,0,False,35040,16704,4176,15,0.25,1629505652025.75,235571436765.57373,452640.45889604167,65436.51021265937,518076.96910870104,20.046875,25.67634997605364,4414.2830980714216,perimeter_mid_zn_1,869.97239719798472,perimeter_mid_zn_3,141.33096029167717,perimeter_mid_zn_3,7.5515282161585819,perimeter_bot_zn_1,0,core_bottom,16704,14152,2552,0,0,2179,1624,12901,0,2552,0,2179,0,5936,35.536398467432953,0,0,True,-3676.6010776384501,4125.7574471424814,449.15636950405315,260.62479360933958,-0.18855439983872202,-0.00059728508460921148,-3.2155212890591685,0,-0.13794661481718506,0.41478213313895651,2950,-2726,-223,-1,-443,-1642,2086,-1,-443,-1,0,0,0,0,0.086772070288726411
learned,rev01_learned48,REV01-L048-009,M4,rev01_learned_mean_tail_full24,paperb_gate_tail_asym_relax,paperb_p90_tail_asym_relax,SCALED-96-028,beijing_ssp585_present_typical,present_typical,Beijing,ssp585,baseline_2020s,typical,2026,beijing|ssp585|baseline_2020s|2026,,full_24_anchor_stress_test_grid,stress-test grid; time horizon and weather-year selection rule are confounded; not a causal future-climate contrast,0.90000000000000002,0.20000000000000001,0.10000000000000001,20,26,23.25,23.25,4,1,0.5,1,10,33.5,0.85433300000000001,93.200000000000003,corrected,training_contract,accepted_denver,35040,16704,4176,15,0.25,1405372962588.3425,336468767550.19434,390381.37849676184,93463.546541720643,483844.92503848247,20.225292596780477,25.208533747442836,2114.8550810487386,perimeter_mid_zn_1,8.062753445823315,perimeter_top_zn_4,0,core_bottom,100.00052115553521,perimeter_bot_zn_1,22.895306725414311,perimeter_bot_zn_1,16704,10685,5616,403,0,2759,3561,10384,0,5616,403,2759,0,7026,42.061781609195407,0,0,False,35040,16704,4176,15,0.25,1390791943791.0376,351461431498.96387,386331.09549751045,97628.175416378857,483959.27091388928,20.048132183908045,25.613864942528735,2265.3718409638482,perimeter_mid_zn_1,8.0998355638065824,perimeter_top_zn_4,0,core_bottom,95.420183421229709,perimeter_bot_zn_1,22.325701228952344,perimeter_bot_zn_1,16704,13658,3016,8,22,2377,1940,12365,22,3016,8,2377,22,7026,42.061781609195407,0,0,True,-4050.2829992513871,4164.628874658214,114.34587540681241,150.51675991510956,0.037082117983267437,0,-4.5803377343055018,-0.56960549646196768,-0.177160412872432,0.40533119508589976,2973,-2600,-395,22,-382,-1621,1981,22,-382,22,0,0,0,0,0.023632752869675741
learned,rev01_learned48,REV01-L048-023,M4,rev01_learned_mean_tail_full24,paperb_gate_tail_asym_relax,paperb_p90_tail_asym_relax,SCALED-96-040,guangzhou_ssp245_future_extreme,late_century_hot_extreme,Guangzhou,ssp245,late_2080s,heatwave_extreme,2088,guangzhou|ssp245|late_2080s|2088,,full_24_anchor_stress_test_grid,stress-test grid; time horizon and weather-year selection rule are confounded; not a causal future-climate contrast,0.90000000000000002,0.20000000000000001,0.10000000000000001,20,26,23.25,23.25,4,1,0.5,1,10,33.5,0.85433300000000001,93.200000000000003,corrected,training_contract,accepted_denver,35040,16704,4176,15,0.25,1917082248974.4478,100662947426.72334,532522.84693734662,27961.929840756486,560484.77677810309,20.048641044061302,25.919136135057471,7176.6025837620673,perimeter_mid_zn_1,1678.0943216634282,perimeter_mid_zn_1,119.663455275179,perimeter_mid_zn_1,0,core_bottom,0,core_bottom,16704,16168,530,1,5,1373,366,14960,5,530,1,1373,5,0,0,0,0,False,35040,16704,4176,15,0.25,1916695044531.1716,100998750554.1022,532415.29014754773,28055.208487250613,560470.49863479834,20.046875,25.951957614942529,7191.1439167252965,perimeter_mid_zn_1,1676.3516565147102,perimeter_mid_zn_1,118.71708251585201,perimeter_mid_zn_1,0,core_bottom,0,core_bottom,16704,16679,25,0,0,1058,18,15628,0,25,0,1058,0,0,0,0,0,True,-107.5567897988949,93.278646494127315,-14.278143304749392,14.541332963229252,-1.7426651487180607,-0.94637275932699083,0,0,-0.0017660440613020967,0.032821479885058125,511,-505,-1,-5,-315,-348,668,-5,-315,-5,0,0,0,0,-0.0025474631776488256
learned,rev01_learned48,REV01-L048-008,M4,rev01_learned_mean_tail_full24,paperb_gate_tail_asym_relax,paperb_p90_tail_asym_relax,SCALED-96-036,guangzhou_ssp245_present_typical,present_typical,Guangzhou,ssp245,baseline_2020s,typical,2025,guangzhou|ssp245|baseline_2020s|2025,,full_24_anchor_stress_test_grid,stress-test grid; time horizon and weather-year selection rule are confounded; not a causal future-climate contrast,0.90000000000000002,0.20000000000000001,0.10000000000000001,20,26,23.25,23.25,4,1,0.5,1,10,33.5,0.85433300000000001,93.200000000000003,corrected,training_contract,accepted_denver,35040,16704,4176,15,0.25,1768334868948.5105,97795501213.948227,491204.13026347512,27165.417003874507,518369.54726734961,20.047653256704979,25.944938338122604,5397.4362429522462,perimeter_mid_zn_1,747.73696083080813,perimeter_bot_zn_1,24.787273518466879,perimeter_mid_zn_1,0,core_bottom,0,core_bottom,16704,16543,157,0,4,1144,107,15449,4,157,0,1144,4,0,0,0,0,False,35040,16704,4176,15,0.25,1768065285695.6604,97775474933.361984,491129.24602657231,27159.854148156108,518289.10017472843,20.046934865900383,25.952930435823756,5395.934046806985,perimeter_mid_zn_1,745.22675545306458,perimeter_bot_zn_1,23.403922895574226,perimeter_mid_zn_1,0,core_bottom,0,core_bottom,16704,16703,1,0,0,1046,0,15658,0,1,0,1046,0,0,0,0,0,True,-74.884236902813427,-5.5628557183990779,-80.447092621179763,-1.5021961452612231,-2.5102053777435458,-1.3833506228926531,0,0,-0.00071839080459668025,0.0079920977011518346,160,-156,0,-4,-98,-107,209,-4,-98,-4,0,0,0,0,-0.015519255142449388
